2025/11/23 07:53:52 [error] 261#261: *21635 open() "/var/www/html/wordpress/wp-admin/setup-config.php" failed (2: No such file or directory), client: 162.158.111.108, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 08:14:16 [error] 261#261: *21639 open() "/var/www/html/wordpress/wp-admin/setup-config.php" failed (2: No such file or directory), client: 104.23.221.171, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 08:15:20 [error] 261#261: *21641 open() "/var/www/html/wp-admin/setup-config.php" failed (2: No such file or directory), client: 104.23.217.56, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 08:16:49 [warn] 261#261: 512 worker_connections are not enough, reusing connections
2025/11/23 08:16:49 [alert] 261#261: 512 worker_connections are not enough
2025/11/23 08:16:49 [error] 261#261: *22146 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "bsturdivant.com", referrer: "http://bsturdivant.com/"
2025/11/23 08:36:47 [error] 261#261: *22151 open() "/var/www/html/boaform/admin/formLogin" failed (2: No such file or directory), client: 117.205.163.195, server: localhost-nginx-proxy-manager, request: "GET /boaform/admin/formLogin?username=user&psd=user HTTP/1.0"
2025/11/23 08:38:37 [error] 261#261: *22152 open() "/var/www/html/wordpress/wp-admin/setup-config.php" failed (2: No such file or directory), client: 172.71.144.172, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 08:40:11 [error] 261#261: *22154 open() "/var/www/html/wp-admin/setup-config.php" failed (2: No such file or directory), client: 172.69.224.168, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 08:44:03 [error] 261#261: *22156 open() "/var/www/html/robots.txt" failed (2: No such file or directory), client: 157.55.39.223, server: localhost-nginx-proxy-manager, request: "GET /robots.txt HTTP/1.1", host: "143.198.9.242"
2025/11/23 08:44:06 [error] 261#261: *22157 open() "/var/www/html/login" failed (2: No such file or directory), client: 40.77.167.3, server: localhost-nginx-proxy-manager, request: "GET /login HTTP/1.1", host: "143.198.9.242"
2025/11/23 08:49:30 [error] 261#261: *22162 "/var/www/html/webui/index.html" is not found (2: No such file or directory), client: 64.62.156.222, server: localhost-nginx-proxy-manager, request: "GET /webui/ HTTP/1.1", host: "143.198.9.242"
2025/11/23 08:51:21 [alert] 261#261: 512 worker_connections are not enough
2025/11/23 08:51:21 [error] 261#261: *22665 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "143.198.9.242"
2025/11/23 08:51:41 [error] 261#261: *22667 open() "/var/www/html/.env" failed (2: No such file or directory), client: 78.153.140.40, server: localhost-nginx-proxy-manager, request: "GET /.env HTTP/1.1", host: "143.198.9.242"
2025/11/23 08:51:58 [error] 261#261: *22669 "/var/www/html/geoserver/web/index.html" is not found (2: No such file or directory), client: 64.62.156.222, server: localhost-nginx-proxy-manager, request: "GET /geoserver/web/ HTTP/1.1", host: "143.198.9.242"
2025/11/23 08:58:33 [error] 261#261: *22670 open() "/var/www/html/wordpress/wp-admin/setup-config.php" failed (2: No such file or directory), client: 104.23.223.100, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 09:00:38 [error] 261#261: *22671 open() "/var/www/html/wp-admin/setup-config.php" failed (2: No such file or directory), client: 104.23.221.170, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 09:20:32 [error] 261#261: *22678 open() "/var/www/html/wordpress/wp-admin/setup-config.php" failed (2: No such file or directory), client: 141.101.98.30, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 09:24:01 [error] 261#261: *22680 open() "/var/www/html/wp-admin/setup-config.php" failed (2: No such file or directory), client: 172.71.144.173, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 09:45:12 [error] 261#261: *22683 open() "/var/www/html/wp-admin/setup-config.php" failed (2: No such file or directory), client: 162.158.95.7, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 09:46:59 [error] 261#261: *22685 open() "/var/www/html/wordpress/wp-admin/setup-config.php" failed (2: No such file or directory), client: 172.70.243.119, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 10:05:17 [error] 261#261: *22692 open() "/var/www/html/wordpress/wp-admin/setup-config.php" failed (2: No such file or directory), client: 104.23.221.170, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
